id|nct_id|result_group_id|ctgov_group_code|units|scope|count
196830|NCT00741039|1687761|B3|Participants|Overall|127
196831|NCT00741039|1687762|B2|Participants|Overall|25
196832|NCT00741039|1687763|B1|Participants|Overall|102
196833|NCT00741026|1687770|B1|Participants|Overall|15
196834|NCT00741013|1687798|B4|Participants|Overall|22
196835|NCT00741013|1687799|B3|Participants|Overall|7
196836|NCT00741013|1687800|B2|Participants|Overall|8
196837|NCT00741013|1687801|B1|Participants|Overall|7
196838|NCT00739973|1687814|B10|Participants|Overall|1688
196839|NCT00739973|1687815|B9|Participants|Overall|184
196840|NCT00739973|1687816|B8|Participants|Overall|178
196841|NCT00739973|1687817|B7|Participants|Overall|183
196842|NCT00739973|1687818|B6|Participants|Overall|181
196843|NCT00739973|1687819|B5|Participants|Overall|181
196844|NCT00739973|1687820|B4|Participants|Overall|185
196845|NCT00739973|1687821|B3|Participants|Overall|203
196846|NCT00739973|1687822|B2|Participants|Overall|195
196847|NCT00739973|1687823|B1|Participants|Overall|198
196848|NCT00739934|1687917|B1|Participants|Overall|40
196849|NCT00739908|1687937|B3|Participants|Overall|285
196850|NCT00739908|1687938|B2|Participants|Overall|143
196851|NCT00739908|1687939|B1|Participants|Overall|142
196852|NCT00739882|1687958|B3|Participants|Overall|76
196853|NCT00739882|1687959|B2|Participants|Overall|25
196854|NCT00739882|1687960|B1|Participants|Overall|51
196855|NCT00740870|1687979|B1|Participants|Overall|171
196856|NCT00740857|1687991|B4|Participants|Overall|211
196857|NCT00740857|1687992|B3|Participants|Overall|90
196858|NCT00740857|1687993|B2|Participants|Overall|88
196859|NCT00740857|1687994|B1|Participants|Overall|33
196860|NCT00740831|1688025|B4|Participants|Overall|301
196861|NCT00740831|1688026|B3|Participants|Overall|101
196862|NCT00740831|1688027|B2|Participants|Overall|103
196863|NCT00740831|1688028|B1|Participants|Overall|97
196864|NCT00740792|1688047|B5|Participants|Overall|776
196865|NCT00740792|1688048|B4|Participants|Overall|200
196866|NCT00740792|1688049|B3|Participants|Overall|189
196867|NCT00740792|1688050|B2|Participants|Overall|194
196868|NCT00740792|1688051|B1|Participants|Overall|193
196869|NCT00740779|1688072|B4|Participants|Overall|151
196870|NCT00740779|1688073|B3|Participants|Overall|54
196871|NCT00740779|1688074|B2|Participants|Overall|45
196872|NCT00740779|1688075|B1|Participants|Overall|52
196873|NCT00740727|1688085|B1|Participants|Overall|18
196874|NCT00740714|1688091|B4|Participants|Overall|600
196875|NCT00740714|1688092|B3|Participants|Overall|203
196876|NCT00740714|1688093|B2|Participants|Overall|201
196877|NCT00740714|1688094|B1|Participants|Overall|196
196878|NCT00740636|1688170|B3|Participants|Overall|92
196879|NCT00740636|1688171|B2|Participants|Overall|67
196880|NCT00740636|1688172|B1|Participants|Overall|25
196881|NCT00740597|1688179|B1|Participants|Overall|1
196882|NCT00740584|1688183|B1|Participants|Overall|12
196883|NCT00740480|1688187|B1|Participants|Overall|25
196884|NCT00740220|1688191|B1|Participants|Overall|97
196885|NCT00740207|1688195|B3|Participants|Overall|33
196886|NCT00740207|1688196|B2|Participants|Overall|16
196887|NCT00740207|1688197|B1|Participants|Overall|17
196888|NCT00740181|1688210|B1|Participants|Overall|9
196889|NCT00740051|1688214|B3|Participants|Overall|227
196890|NCT00740051|1688215|B2|Participants|Overall|151
196891|NCT00740051|1688216|B1|Participants|Overall|76
196892|NCT00739999|1688237|B3|Participants|Overall|39
196893|NCT00739999|1688238|B2|Participants|Overall|24
196894|NCT00739999|1688239|B1|Participants|Overall|15
196895|NCT00739765|1688311|B4|Participants|Overall|110
196896|NCT00739765|1688312|B3|Participants|Overall|32
196897|NCT00739765|1688313|B2|Participants|Overall|38
196898|NCT00739765|1688314|B1|Participants|Overall|40
196899|NCT00739674|1688327|B3|Participants|Overall|863
196900|NCT00739674|1688328|B2|Participants|Overall|400
196901|NCT00739674|1688329|B1|Participants|Overall|463
196902|NCT00739661|1688356|B3|Participants|Overall|104
196903|NCT00739661|1688357|B2|Participants|Overall|52
196904|NCT00739661|1688358|B1|Participants|Overall|52
196905|NCT00739648|1688369|B3|Participants|Overall|322
196906|NCT00739648|1688370|B2|Participants|Overall|214
196907|NCT00739648|1688371|B1|Participants|Overall|108
196908|NCT00739596|1688384|B3|Participants|Overall|332
196909|NCT00739596|1688385|B2|Participants|Overall|166
196910|NCT00739596|1688386|B1|Participants|Overall|166
196911|NCT00739583|1688401|B3|Participants|Overall|20
196912|NCT00739583|1688402|B2|Participants|Overall|10
196913|NCT00739583|1688403|B1|Participants|Overall|10
196914|NCT00739336|1688414|B3|Participants|Overall|45
196915|NCT00739336|1688415|B2|Participants|Overall|24
196916|NCT00739336|1688416|B1|Participants|Overall|21
196917|NCT00739310|1688429|B1|Participants|Overall|22
196918|NCT00739297|1688434|B1|Participants|Overall|68
196919|NCT00739102|1688468|B1|Participants|Overall|250
196920|NCT00739063|1688484|B1|Participants|Overall|11
196921|NCT00739050|1688488|B1|Participants|Overall|4
196922|NCT00739024|1688501|B3|Participants|Overall|13
196923|NCT00739024|1688502|B2|Participants|Overall|6
196924|NCT00739024|1688503|B1|Participants|Overall|7
196925|NCT00738972|1688510|B5|Participants|Overall|11
196926|NCT00738972|1688511|B4|Participants|Overall|2
196927|NCT00738972|1688512|B3|Participants|Overall|3
196928|NCT00738972|1688513|B2|Participants|Overall|3
196929|NCT00738972|1688514|B1|Participants|Overall|3
196930|NCT00738881|1688527|B3|Participants|Overall|23
196931|NCT00738881|1688528|B2|Participants|Overall|12
196932|NCT00738881|1688529|B1|Participants|Overall|11
196933|NCT00738699|1688542|B3|Participants|Overall|415
196934|NCT00738699|1688543|B2|Participants|Overall|140
196935|NCT00738699|1688544|B1|Participants|Overall|275
196936|NCT00738673|1688561|B3|Participants|Overall|36
196937|NCT00738673|1688562|B2|Participants|Overall|12
196938|NCT00738673|1688563|B1|Participants|Overall|24
196939|NCT00738543|1688592|B1|Participants|Overall|48
196940|NCT00738530|1688600|B3|Participants|Overall|649
196941|NCT00738530|1688601|B2|Participants|Overall|322
196942|NCT00738530|1688602|B1|Participants|Overall|327
196943|NCT00738426|1688627|B3|Participants|Overall|67
196944|NCT00738426|1688628|B2|Participants|Overall|32
196945|NCT00738426|1688629|B1|Participants|Overall|35
196946|NCT00738400|1688636|B3|Participants|Overall|147
196947|NCT00738400|1688637|B2|Participants|Overall|72
196948|NCT00738400|1688638|B1|Participants|Overall|75
196949|NCT00738374|1688657|B4|Participants|Overall|97
196950|NCT00738374|1688658|B3|Participants|Overall|32
196951|NCT00738374|1688659|B2|Participants|Overall|34
196952|NCT00738374|1688660|B1|Participants|Overall|31
196953|NCT00738361|1688695|B1|Participants|Overall|4
196954|NCT00738283|1688701|B1|Participants|Overall|17
196955|NCT00738062|1688705|B4|Participants|Overall|102
196956|NCT00738062|1688706|B3|Participants|Overall|37
196957|NCT00738062|1688707|B2|Participants|Overall|38
196958|NCT00738062|1688708|B1|Participants|Overall|27
196959|NCT00738049|1688735|B3|Participants|Overall|20
196960|NCT00738049|1688736|B2|Participants|Overall|7
196961|NCT00738049|1688737|B1|Participants|Overall|13
196962|NCT00738023|1688750|B3|Participants|Overall|32
196963|NCT00738023|1688751|B2|Participants|Overall|13
196964|NCT00738023|1688752|B1|Participants|Overall|19
196965|NCT00737737|1688761|B3|Participants|Overall|4
196966|NCT00737737|1688762|B2|Participants|Overall|2
196967|NCT00737737|1688763|B1|Participants|Overall|2
196968|NCT00737711|1688772|B1|Participants|Overall|189
196969|NCT00737672|1688803|B3|Participants|Overall|293
196970|NCT00737672|1688804|B2|Participants|Overall|148
196971|NCT00737672|1688805|B1|Participants|Overall|145
196972|NCT00737633|1688842|B3|Participants|Overall|101
196973|NCT00737633|1688843|B2|Participants|Overall|57
196974|NCT00737633|1688844|B1|Participants|Overall|44
196975|NCT00737594|1688853|B4|Participants|Overall|0
196976|NCT00737594|1688854|B3|Participants|Overall|0
196977|NCT00737594|1688855|B2|Participants|Overall|0
196978|NCT00737594|1688856|B1|Participants|Overall|0
196979|NCT00737568|1688866|B3|Participants|Overall|280
196980|NCT00737568|1688867|B2|Participants|Overall|139
196981|NCT00737568|1688868|B1|Participants|Overall|141
196982|NCT00737529|1688899|B1|Participants|Overall|134
196983|NCT00737477|1688913|B1|Participants|Overall|95
196984|NCT00737464|1688929|B1|Participants|Overall|132
196985|NCT00737438|1688950|B1|Participants|Overall|23
196986|NCT00737360|1688954|B1|Participants|Overall|27
196987|NCT00737282|1688961|B3|Participants|Overall|0
196988|NCT00737282|1688962|B2|Participants|Overall|0
196989|NCT00737282|1688963|B1|Participants|Overall|0
196990|NCT00737243|1688969|B1|Participants|Overall|252
196991|NCT00737204|1688975|B3|Participants|Overall|70
196992|NCT00737204|1688976|B2|Participants|Overall|34
196993|NCT00737204|1688977|B1|Participants|Overall|36
196994|NCT00737178|1688990|B3|Participants|Overall|156
196995|NCT00737178|1688991|B2|Participants|Overall|85
196996|NCT00737178|1688992|B1|Participants|Overall|71
196997|NCT00737100|1689003|B4|Participants|Overall|510
196998|NCT00737100|1689004|B3|Participants|Overall|176
196999|NCT00737100|1689005|B2|Participants|Overall|166
197000|NCT00737100|1689006|B1|Participants|Overall|168
197001|NCT00737061|1689052|B1|Participants|Overall|645
197002|NCT00737048|1689066|B4|Participants|Overall|328
197003|NCT00737048|1689067|B3|Participants|Overall|130
197004|NCT00737048|1689068|B2|Participants|Overall|66
197005|NCT00737048|1689069|B1|Participants|Overall|132
197006|NCT00736996|1689112|B4|Participants|Overall|66
197007|NCT00736996|1689113|B3|Participants|Overall|25
197008|NCT00736996|1689114|B2|Participants|Overall|17
197009|NCT00736996|1689115|B1|Participants|Overall|24
197010|NCT00736957|1689131|B1|Participants|Overall|190
197011|NCT00736944|1689141|B1|Participants|Overall|30
197012|NCT00736879|1689168|B5|Participants|Overall|282
197013|NCT00736879|1689169|B4|Participants|Overall|68
197014|NCT00736879|1689170|B3|Participants|Overall|74
197015|NCT00736879|1689171|B2|Participants|Overall|72
197016|NCT00736879|1689172|B1|Participants|Overall|68
197017|NCT00736853|1689229|B1|Participants|Overall|277
197018|NCT00736840|1689271|B1|Participants|Overall|414
197019|NCT00736723|1689276|B3|Participants|Overall|44
197020|NCT00736723|1689277|B2|Participants|Overall|18
197021|NCT00736723|1689278|B1|Participants|Overall|26
197022|NCT00736580|1689285|B3|Participants|Overall|240
197023|NCT00736580|1689286|B2|Participants|Overall|123
197024|NCT00736580|1689287|B1|Participants|Overall|117
197025|NCT00736502|1689294|B1|Participants|Overall|278
197026|NCT00736489|1689300|B1|Participants|Overall|37
197027|NCT00736476|1689457|B3|Participants|Overall|63
197028|NCT00736476|1689458|B2|Participants|Overall|27
197029|NCT00736476|1689459|B1|Participants|Overall|36
197030|NCT00736385|1689480|B3|Participants|Overall|9
197031|NCT00736385|1689481|B2|Participants|Overall|5
197032|NCT00736385|1689482|B1|Participants|Overall|4
197033|NCT00736333|1689495|B1|Participants|Overall|160
197034|NCT00736255|1689504|B3|Participants|Overall|32
197035|NCT00736255|1689505|B2|Participants|Overall|15
197036|NCT00736255|1689506|B1|Participants|Overall|17
197037|NCT00736242|1689517|B1|Participants|Overall|229
197038|NCT00736229|1689528|B4|Participants|Overall|195
197039|NCT00736229|1689529|B3|Participants|Overall|84
197040|NCT00736229|1689530|B2|Participants|Overall|71
197041|NCT00736229|1689531|B1|Participants|Overall|40
197042|NCT00736190|1689546|B1|Participants|Overall|90
197043|NCT00736125|1689559|B3|Participants|Overall|20
197044|NCT00736125|1689560|B2|Participants|Overall|10
197045|NCT00736125|1689561|B1|Participants|Overall|10
197046|NCT00736099|1689570|B3|Participants|Overall|2121
197047|NCT00736099|1689571|B2|Participants|Overall|589
197048|NCT00736099|1689572|B1|Participants|Overall|1532
197049|NCT00736073|1689669|B3|Participants|Overall|73
197050|NCT00736073|1689670|B2|Participants|Overall|39
197051|NCT00736073|1689671|B1|Participants|Overall|34
197052|NCT00736034|1689682|B1|Participants|Overall|18
197053|NCT00735969|1689686|B1|Participants|Overall|21
197054|NCT00735943|1689690|B1|Participants|Overall|22
197055|NCT00735917|1689707|B1|Participants|Overall|19
197056|NCT00735904|1689715|B1|Participants|Overall|38
197057|NCT00735839|1689722|B3|Participants|Overall|40
197058|NCT00735839|1689723|B2|Participants|Overall|10
197059|NCT00735839|1689724|B1|Participants|Overall|30
197060|NCT00735787|1689733|B3|Participants|Overall|72
197061|NCT00735787|1689734|B2|Participants|Overall|49
197062|NCT00735787|1689735|B1|Participants|Overall|23
197063|NCT00735709|1689780|B5|Participants|Overall|560
197064|NCT00735709|1689781|B4|Participants|Overall|140
197065|NCT00735709|1689782|B3|Participants|Overall|140
197066|NCT00735709|1689783|B2|Participants|Overall|140
197067|NCT00735709|1689784|B1|Participants|Overall|140
197068|NCT00735696|1689897|B1|Participants|Overall|40
197069|NCT00735670|1689909|B3|Participants|Overall|21
197070|NCT00735670|1689910|B2|Participants|Overall|11
197071|NCT00735670|1689911|B1|Participants|Overall|10
197072|NCT00735644|1689920|B6|Participants|Overall|1199
197073|NCT00735644|1689921|B5|Participants|Overall|102
197074|NCT00735644|1689922|B4|Participants|Overall|199
197075|NCT00735644|1689923|B3|Participants|Overall|296
197076|NCT00735644|1689924|B2|Participants|Overall|299
197077|NCT00735644|1689925|B1|Participants|Overall|303
197078|NCT00735618|1689966|B1|Participants|Overall|19
197079|NCT00735553|1689970|B4|Participants|Overall|0
197080|NCT00735553|1689971|B3|Participants|Overall|0
197081|NCT00735553|1689972|B2|Participants|Overall|0
197082|NCT00735553|1689973|B1|Participants|Overall|0
197083|NCT00735475|1689981|B3|Participants|Overall|1266
197084|NCT00735475|1689982|B2|Participants|Overall|636
197085|NCT00735475|1689983|B1|Participants|Overall|630
197086|NCT00735462|1690002|B4|Participants|Overall|511
197087|NCT00735462|1690003|B3|Participants|Overall|105
197088|NCT00735462|1690004|B2|Participants|Overall|204
197089|NCT00735462|1690005|B1|Participants|Overall|202
197090|NCT00735449|1690018|B3|Participants|Overall|204
197091|NCT00735449|1690019|B2|Participants|Overall|102
197092|NCT00735449|1690020|B1|Participants|Overall|102
197093|NCT00735436|1690035|B1|Participants|Overall|18
197094|NCT00735397|1690044|B1|Participants|Overall|1218
197095|NCT00735371|1690054|B5|Participants|Overall|314
197096|NCT00735371|1690055|B4|Participants|Overall|79
197097|NCT00735371|1690056|B3|Participants|Overall|78
197098|NCT00735371|1690057|B2|Participants|Overall|79
197099|NCT00735371|1690058|B1|Participants|Overall|78
197100|NCT00735306|1690079|B1|Participants|Overall|12
197101|NCT00735072|1690085|B3|Participants|Overall|45
197102|NCT00735072|1690086|B2|Participants|Overall|22
197103|NCT00735072|1690087|B1|Participants|Overall|23
197104|NCT00735007|1690094|B1|Participants|Overall|106
197105|NCT00734994|1690119|B1|Participants|Overall|15
197106|NCT00734968|1690124|B3|Participants|Overall|151
197107|NCT00734968|1690125|B2|Participants|Overall|76
197108|NCT00734968|1690126|B1|Participants|Overall|75
197109|NCT00734929|1690137|B3|Participants|Overall|115
197110|NCT00734929|1690138|B2|Participants|Overall|58
197111|NCT00734929|1690139|B1|Participants|Overall|57
197112|NCT00734851|1690168|B1|Participants|Overall|34
197113|NCT00734799|1690178|B3|Participants|Overall|22
197114|NCT00734799|1690179|B2|Participants|Overall|13
197115|NCT00734799|1690180|B1|Participants|Overall|9
197116|NCT00734747|1690189|B1|Participants|Overall|72
197117|NCT00734734|1690196|B1|Participants|Overall|64
197118|NCT00734656|1690203|B1|Participants|Overall|94
197119|NCT00734630|1690228|B3|Participants|Overall|491
197120|NCT00734630|1690229|B2|Participants|Overall|233
197121|NCT00734630|1690230|B1|Participants|Overall|258
197122|NCT00734617|1690239|B3|Participants|Overall|479
197123|NCT00734617|1690240|B2|Participants|Overall|230
197124|NCT00734617|1690241|B1|Participants|Overall|249
197125|NCT00734604|1690248|B7|Participants|Overall|378
197126|NCT00734604|1690249|B6|Participants|Overall|64
197127|NCT00734604|1690250|B5|Participants|Overall|63
197128|NCT00734604|1690251|B4|Participants|Overall|63
197129|NCT00734604|1690252|B3|Participants|Overall|63
197130|NCT00734604|1690253|B2|Participants|Overall|63
197131|NCT00734604|1690254|B1|Participants|Overall|62
197132|NCT00734591|1690307|B3|Participants|Overall|7439
197133|NCT00734591|1690308|B2|Participants|Overall|3564
197134|NCT00734591|1690309|B1|Participants|Overall|3875
197135|NCT00734578|1690322|B4|Participants|Overall|455
197136|NCT00734578|1690323|B3|Participants|Overall|153
197137|NCT00734578|1690324|B2|Participants|Overall|152
197138|NCT00734578|1690325|B1|Participants|Overall|150
197139|NCT00734539|1690359|B3|Participants|Overall|361
197140|NCT00734539|1690360|B2|Participants|Overall|173
197141|NCT00734539|1690361|B1|Participants|Overall|188
197142|NCT00734500|1690390|B1|Participants|Overall|15
197143|NCT00734474|1690395|B10|Participants|Overall|1202
